timestamp,acc_X (m/s^2),acc_X (m/s^2).1,acc_X (m/s^2).2,bar_X (hPa),gyr_X (rad/s),gyr_Y (rad/s),gyr_Z (rad/s),lin_acc_X (m/s^2),prox_Distance (cm),mag_X (µT),mag_Y (µT),mag_Z (µT),loc_Latitude (°),loc_Longitude (°),loc_Height (m),loc_Velocity (m/s),loc_Direction (°),loc_Horizontal Accuracy (m),loc_Vertical Accuracy (°)
2023-06-09 09:27:21.499236959,-8.335362763758724,-8.335362763758724,-8.335362763758724,,-8.915330543382442e-05,-1.154086279509516e-05,-0.00024059476213254304,-0.006024640858062036,,11.974619499777997,16.485621363522668,-17.14863982458318,,,,,,,
2023-06-09 09:27:21.999236959,-8.335613113135441,-8.335613113135441,-8.335613113135441,,-0.0001366236428573038,-1.0778117009993069e-05,-0.00018401236825825082,-0.00607348341692286,,11.977547680095757,16.4815165855612,-17.169926506181135,,,,,,,
2023-06-09 09:27:22.499236959,-8.335779547997703,-8.335779547997703,-8.335779547997703,,-0.0001470662980575535,-3.3654166819190304e-05,-0.0001720630821956437,-0.006024778437254971,,11.983532111603092,16.486834126595852,-17.1858145649172,,,,,,,
2023-06-09 09:27:22.999236959,-8.335826021401735,-8.335826021401735,-8.335826021401735,,-0.00014326252348797856,-3.541973471972656e-05,-0.00019194059658596095,-0.005848155713678578,,11.989006396790737,16.488008175970087,-17.19224996148499,,,,,,,
2023-06-09 09:27:23.499236959,-8.33598470753794,-8.33598470753794,-8.33598470753794,,-0.0001544637968950215,-4.593742892088548e-05,-0.0001731356749957143,-0.005856795452050943,,11.994156031317456,16.495626200921333,-17.188544585881278,,,,,,,
2023-06-09 09:27:23.999236959,-8.336026584279939,-8.336026584279939,-8.336026584279939,,-9.494596013392657e-05,-0.00011259720544077296,-0.0001464196938996791,-0.005771718562874403,,11.99436726697592,16.514393058184712,-17.171521061505693,,,,,,,
2023-06-09 09:27:24.499236959,-8.33614115393593,-8.33614115393593,-8.33614115393593,,-5.34495179572643e-05,-0.0001859892417223978,-2.9909654376031715e-05,-0.005793845910826303,,11.991225346651975,16.524152962726564,-17.132423401120676,,,,,,,
2023-06-09 09:27:24.999236959,-8.33647084229924,-8.33647084229924,-8.33647084229924,,-7.845679585073576e-06,-0.0002621262806393212,0.0002178230947757772,-0.005812259746866306,,11.998938505679503,16.517837263835187,-17.07662726992616,,,,,,,
2023-06-09 09:27:25.499236959,-8.337171820822475,-8.337171820822475,-8.337171820822475,,9.69320892878958e-05,-0.0003355670597408168,0.00048626792033800586,-0.005914852313303539,,12.00673729155498,16.49527797804733,-17.032980720284257,,,,,,,
2023-06-09 09:27:25.999236959,-8.338162403005956,-8.338162403005956,-8.338162403005956,,0.00022696823123775483,-0.000420257850165594,0.0007987127013076953,-0.006052320789243986,,12.011451408465957,16.468038817984205,-16.99856426473078,,,,,,,
2023-06-09 09:27:26.499236959,-8.339518594998033,-8.339518594998033,-8.339518594998033,,0.0004125312868032292,-0.0005763213014518447,0.0012137825340479544,-0.0062622873732278315,,12.01936327854353,16.4381359493795,-16.984997384450384,,,,,,,
2023-06-09 09:27:26.999236959,-8.341446968445913,-8.341446968445913,-8.341446968445913,,0.0005641777773636866,-0.0006125681650122397,0.001803265285256009,-0.00657193390841226,,12.020593434455455,16.41027400121275,-16.982475591735025,,,,,,,
2023-06-09 09:27:27.499236959,-8.343517591044268,-8.343517591044268,-8.343517591044268,,0.0006698034355418852,-0.0007421477906423882,0.002539960465003978,-0.006335438636922227,,12.02699024404822,16.375273649284917,-16.982619675212774,,,,,,,
2023-06-09 09:27:27.999236959,-8.346779438999048,-8.346779438999048,-8.346779438999048,,0.0006155060503983522,-0.0006054060656569954,0.003567297820815185,-0.006272155821328418,,12.032718108545806,16.343412356685576,-16.9823991316718,,,,,,,
2023-06-09 09:27:28.499236959,-8.351627553915735,-8.351627553915735,-8.351627553915735,,0.0007639014756232545,-0.0007125855193918424,0.005059816664135311,-0.006337119948432451,,12.051278931537974,16.295751552714794,-16.960817343138007,,,,,,,
2023-06-09 09:27:28.999236959,-8.358543154763995,-8.358543154763995,-8.358543154763995,,0.0009123113776850823,-0.0007558032069750736,0.007060493566699432,-0.006339072258775929,,12.07962698950394,16.237506907395492,-16.921069348838014,,,,,,,
2023-06-09 09:27:29.499236959,-8.368269893292654,-8.368269893292654,-8.368269893292654,,0.0011128554250544181,-0.0008180345400686122,0.009816853081170878,-0.006510320225370399,,12.125920095720298,16.172893323875737,-16.888415212641824,,,,,,,
2023-06-09 09:27:29.999236959,-8.381499627314577,-8.381499627314577,-8.381499627314577,,0.001436427359052576,-0.001078184217371892,0.013514058037024572,-0.00673458909755337,,12.187110745848686,16.094019939363555,-16.835971662069817,,,,,,,
2023-06-09 09:27:30.499236959,-8.399616514760115,-8.399616514760115,-8.399616514760115,,0.0019084231660509328,-0.001413922463387263,0.018594736425997585,-0.00707502448819305,,12.271102259895278,15.988492688454397,-16.776567678136164,,,,,,,
2023-06-09 09:27:30.999236959,-8.424360881017666,-8.424360881017666,-8.424360881017666,,0.002577385549329323,-0.0019667857130792003,0.02562127191580118,-0.007537632651995075,,12.388087718431397,15.844831368950677,-16.687503948896126,,,,,,,
2023-06-09 09:27:31.499236959,-8.458233208550983,-8.458233208550983,-8.458233208550983,,0.003545169012000706,-0.002762821985429318,0.03534120503375939,-0.008047625346822008,,12.548213758910654,15.655666644562025,-16.5600608995657,,,,,,,
2023-06-09 09:27:31.999236959,-8.505100332773397,-8.505100332773397,-8.505100332773397,,0.00492762317803202,-0.0039140907729700875,0.04859464766371235,-0.009037670657873743,,12.771333542400978,15.400903026809576,-16.366405419031842,,,,,,,
2023-06-09 09:27:32.499236959,-8.568610126381152,-8.568610126381152,-8.568610126381152,,0.006978988056460936,-0.005642413768263666,0.06666263448048575,-0.010023749582419052,,13.0813840262514,15.057485296458085,-16.11076300844117,,,,,,,
2023-06-09 09:27:32.999236959,-8.653650657930944,-8.653650657930944,-8.653650657930944,,0.0105462467056742,-0.009293728220311062,0.09091047964465832,-0.010728276438461169,,13.47240832635441,14.581095123340637,-15.77309393120442,,,,,,,
2023-06-09 09:27:33.499236959,-8.76743581642983,-8.76743581642983,-8.76743581642983,,0.01639181728893429,-0.016339963295579768,0.12381853506575112,-0.011958833244896203,,13.973111651472863,13.906025949337252,-15.339225023168112,,,,,,,
2023-06-09 09:27:33.999236959,-8.8782047265577,-8.8782047265577,-8.8782047265577,,0.030333562211201814,-0.02647480672093005,0.16427575777797904,0.02766833312002917,,14.630347512518602,12.929612898067592,-14.826408294248614,,,,,,,
2023-06-09 09:27:34.499236959,-9.00383074599934,-9.00383074599934,-9.00383074599934,,0.04713492740794952,-0.014818796716085322,0.16421098354380084,0.03299253390255764,,15.1679372757162,11.816244846344693,-14.524179942673978,,,,,,,
2023-06-09 09:27:34.999236959,-9.079582310760912,-9.079582310760912,-9.079582310760912,,0.04990005005284617,-0.022689470312989138,0.11122173570580271,0.05642516801022188,,15.595971921965418,10.911688001040263,-14.23542018358674,,,,,,,
2023-06-09 09:27:35.499236959,-9.183623886080579,-9.183623886080579,-9.183623886080579,,0.026982583345687428,-0.03071123871893187,0.06226465057300486,0.04658517969480829,,15.740107403491178,10.79956455850766,-14.119431065218176,,,,,,,
2023-06-09 09:27:35.999236959,-9.226558490520066,-9.226558490520066,-9.226558490520066,,0.009049697464958203,-0.029240463061552095,0.040268276047583956,0.05426558656846378,,15.505178033169978,11.207138369878765,-14.007920558469468,,,,,,,
2023-06-09 09:27:36.499236959,-9.27407149589356,-9.27407149589356,-9.27407149589356,,0.002087021268026205,-0.019105965228379526,0.030480487456367455,0.045477871776585646,,15.236065196985775,11.538119774341746,-13.896878941687707,,,,,,,
2023-06-09 09:27:36.999236959,-9.30962607163441,-9.30962607163441,-9.30962607163441,,-0.0021708054222471696,-0.01588855827764091,0.0204137176780397,0.037720251040442264,,15.050368418380149,11.806072366478901,-13.855615131434716,,,,,,,
