timestamp,acc_X (m/s^2),acc_Y (m/s^2),acc_Z (m/s^2),gyr_X (rad/s),gyr_Y (rad/s),gyr_Z (rad/s),lin_acc_X (m/s^2),lin_acc_Y (m/s^2),lin_acc_Z (m/s^2),mag_X (µT),mag_Y (µT),mag_Z (µT),label
2023-06-09 09:30:21.999236959,-8.21499050946327,-1.961751445552387,3.976192426924896,-0.04323588506519655,-0.11436244805077445,-0.03957019733635764,0.005683376866154546,0.0013279427014222973,-0.02768100529506381,13.241690330571876,13.5060957909844,-14.353481497991051,laying
2023-06-09 09:30:22.499236959,-7.842226727336325,-2.3102697031606434,4.315363563629614,-0.05259998715739722,-0.15322461363035633,-0.046601049820976126,0.0006080514547573343,0.007502087554786475,-0.041599386954364,13.333794062634606,12.72847731293798,-15.062214240159173,laying
2023-06-09 09:30:22.999236959,-7.3292778338170095,-2.7283061902419643,4.779765721923294,-0.06733635544224957,-0.17682277313591788,-0.041665858601332234,0.01612061442998186,0.002273407473369293,-0.031127933705080574,12.822563782000804,11.865538841549359,-16.100725802359207,laying
2023-06-09 09:30:23.499236959,-6.826479452630378,-3.144559945984737,5.138899375613224,-0.07742496848599359,-0.17307484946440455,-0.02907814267703232,0.0003304307192437822,0.008543935212347871,-0.04419028066563855,11.99709601454747,11.396919227672539,-16.969896377481437,laying
2023-06-09 09:30:23.999236959,-6.2904546850367815,-3.6294080682119843,5.393623527158479,-0.10662700770312897,-0.18726367666708046,-0.01809937623679965,-0.01388952954867792,-0.0008842344793587707,-0.06131391251407638,10.990615144648883,11.336437596744974,-17.56914837949181,laying
2023-06-09 09:30:24.499236959,-5.687580007826865,-4.166231553226427,5.55770523313558,-0.13962335149041966,-0.21200290136972466,0.008355785962353063,-0.02045880641692741,-0.005777286268395291,-0.08477518211258786,9.826325109375183,11.659693444967903,-17.905145366211364,laying
2023-06-09 09:30:24.999236959,-5.031818947545634,-4.741471079303514,5.607288194544238,-0.17645534523716833,-0.2265416146847412,0.0422756594645771,-0.015388415358847638,-0.008435195182013341,-0.11585141556643813,8.558870484909002,12.252583569937626,-18.01513970813205,laying
2023-06-09 09:30:25.499236959,-4.403841877052368,-5.410401376330952,5.463740933349322,-0.1980343821546338,-0.17020165094303188,0.04988210192943883,0.06991020637638742,-0.05267879377999274,-0.1271617627191522,7.366295276681722,13.14119053274111,-17.87841022792595,laying
2023-06-09 09:30:25.999236959,-4.120955657776137,-6.080844863055487,5.1370088909813365,-0.1845205851324027,-0.15000719808602375,0.02195839041337444,-0.021951976851998845,-0.08660492656553143,-0.10282576082958146,6.384437494856614,13.870196120378704,-17.60157239155244,laying
2023-06-09 09:30:26.499236959,-3.713065437989285,-6.6422435259306685,4.7919532060683485,-0.149388574956353,-0.14624935600155722,-0.016122860610940745,-0.028667596648822194,-0.0903376386602703,-0.07786581258959632,5.080513236677951,14.64038388777966,-17.344657576451823,laying
2023-06-09 09:30:26.999236959,-3.2322197096933616,-7.105771027186914,4.473952672086195,-0.09409076322593857,-0.15516270282768502,-0.057006674760784214,-0.04919811500314776,-0.0907568756026164,-0.07483820103802682,3.449031197055083,15.375256833598582,-17.019897567876388,laying
